"oktmo";"year";"reg_num";"mo_name";"reg";"reg_name";"fd";"fd_desc";"mun_type";"mun_desc";"broken_roads";"people_without_transport_share";"land_taxed_share";"apartments_kadastr_share";"kids_kindergarden_share";"workers_share";"electricity_consumption";"heating_consumption";"hot_water_consumption";"water_cold_consumption";"gas_consumption";"electricity_consumption_mun";"heating_consumption_mun";"water_hot_consumption_mun";"water_cold_consumption_mun";"gas_consumption_mun";"apartments_square_share";"business";"mun_wages_share_1";"wages_debt_share_mun";"mun_profit_share_1";"failed_wages_debt_share_mun_1";"failed_wages_debt_share_mun_all_1";"kids_leisure_share";"kindergardens_repair";"libraries_alone";"libraries";"parks";"investments_per_capita";"population_average";"requests_all";"requests_winners";"land_for_construction_all";"land_for_preparation";"additional_education_kids_share";"bankruptcy_share";"uncomlited_construction_share";"land_for_construction_share_10000";"people_housing_improved_share";"general_plan";"profit_agro_organization_share";"profit_agro_organization_number";"mun_wages_share_2";"failed_wages_debt_share_mun_2";"failed_wages_debt_share_mun_all_2";"mun_investments";"budget_executed";"budget_deficit";"mun_profit_share_2";"Status";"GRP";"Distance";"all";"ind";"grat";"pop";"bud_ratio";"grat_ratio";"bud_pc_ratio";"dot";"subv";"subs";"communal_index";"weber_index";"reg_eng";"communal_index_1";"communal_index_2";"size";"communal_index_n";"TIK";"contstituencies";"turnout2016";"mean_trn16";"sd_trn16";"sd_trn16_100";"median_trn16";"trn_deviation_median";"trn_dev_median_scale";"DV_turn1";"DV_turn2";"var_trn16";"turn_average_reg16";"turn_mun_reg16";"turn_country16";"turn_mun_con16";"turn_average_reg11";"UR_count16";"UR_share";"mean_ur_share16";"sd_ur_share16";"sd_ur_share16_100";"median_ur_share16";"ur_deviation_median";"ur_dev_median_scale";"DV_ur1";"DV_ur2";"var_ur_share16";"UR_average_reg16";"UR_mun_reg16";"UR_country";"UR_mun_con";"UR_average_reg11";"head_id";"position_title";"name_last";"name_first";"name_patr";"rulestart";"ruleend";"termyears";"returner";"educ_lvl";"edu_sphere";"owner_before";"director_ever";"elected_ever";"job_before";"adm_exp";"varangian";"model";"Petrov_Titkov_2003_2007";"Petrov_Titkov_2006_2010";"ENP_LT";"ENP_Golosov";"all_factories";"state_factories";"statefact_share";"municipal_factories";"munfact_share";"water_repair";"waste_repair";"waste_length";"gas_length";"model_d";"logsubs";"loggrat";"logpop";"logincome"
70724000;2017;70;"город Новомосковск";"Tula";"Тульская область";"cfo";"ЦФО";"Urban districts";"городской округ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;"371 709.40";193;;;;137555;;;;;;;;;"Tulskaya";;;;;"Новомосковск";115727;0,45;0,53;0,094;9,359;0,525;-0,075;-0,780043408;1;1;0,008758442;0,46;0,98;0,48;0,94;0,73;24267;0,47;0,588181818;0,064633499;6,463349888;0,585;-0,115;-1,39357933;1;0;0,004177489;0,53;0,89;0,54;0,87;0,61;"71032013";"Глава муниципального образования";"Пророков";"Анатолий";"Евгеньевич";2013;;3;1;4;"Civic engineering";0;1;0;"Local administration (the same area)";1;0;"contract";30;30;2,405775343;1,803533333;35360;768;0,022;1639;0,05;0,01464;0,000903;0;14,66;0;;;;
70730000;2017;70;"Славный";"Tula";"Тульская область";"cfo";"ЦФО";"Urban districts";"городской округ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;"371 709.40";193;;;;1870;;;;;;;;;"Tulskaya";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;
71603000;2017;71;"Абатский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;;38;87,7;;;1795,1;0,27;;22,1;1456;156,03;0,213;;0,83;2,17;25,7;;2670;;9,2;;;72,6;100;;;;12075;17165;;;;;;;;1,43;2;1;;;2670;;;;773058;;9,2;0;"1 900 322.70";2144;773058;546675;622442;;0,707;0,195;45,0368773667346;206543;226383;128335;;;"Tyumenskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,046736;0,001389;;0;;11,7623993115305;13,3414057302894;9,75062770589179;13,5581093570963
71605000;2017;71;"Армизонский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";26,99;;55;100;;;715;0,22;;13,98;289;77,5;0,25;;0,93;3,76;24;;3200;;7,8;;;70,8;;;;;3261;9323;;;;;;;;7,86;6,15;1;;;3200;;;;396058;;7,8;0;"1 900 322.70";2144;396058;260445;324584;;0,658;0,18;42,4818191569237;46102;135613;124839;;;"Tyumenskaya";;;1;;"Армизонский";7697;0,9;0,7;0,217;21,722;0,77;0,13;1,329721894;2;2;0,047185332;0,81;1,11;0,48;1,88;0,53;5664;0,82;0,646730769;0,17299803;17,29980296;0,685;0,135;1,669860869;2;2;0,029928318;0,58;1,41;0,54;1,51;0,65;"721965";"Глава Аримзонского муниципального района";"Золотухин";"Евгений ";"Михайлович ";2010;;6;1;2;"Agriculture";0;0;0;"Local administration (other area)";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,003344;;;0;0;11,7347801860995;12,6902996414122;9,14023974429669;12,8893159441582
71607000;2017;71;"Аромашевский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";56,58;0,0999999999999943;43,3;100;;;941;0,23;0,27;20,5;491;103;0,29;;0,86;4,97;26,2;;2953,5;;8,7;;;69,7;;;;;6367;10684;;;;;;;20588,1;2,88;10,5;1;;;2953,5;;;;508030;;8,7;0;"1 900 322.70";2144;508030;359562;421079;;0,708;0,171;47,5505428678398;66466;148468;192276;;;"Tyumenskaya";;;1;;"Аромашевский";9998;0,94;0,7;0,217;21,722;0,77;0,17;1,741383417;2;2;0,047185332;0,81;1,16;0,48;1,96;0,53;7499;0,8;0,646730769;0,17299803;17,29980296;0,685;0,115;1,424785653;2;2;0,029928318;0,58;1,37;0,54;1,48;0,65;"721978";"Глава администрации Аромашевского муниципального района";"Ковальчук";"Евгений";"Николаевич";2014;2017;2;0;3;"Lawyer";0;0;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,057512;0,0075;0;0;0;12,1666871187959;12,9505757435168;9,27650257422985;13,138295779935
71610000;2017;71;"Бердюжский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";5,56999999999999;;33,96;99,3;;;914;0,15;;25,7;189,8;135,2;0,27;;1,6;19,6;30,7;;2539;;10,1;;;75,1;;;;;4404;10810;;;;;;;288,3;2,99;5,7;;;;2539;;;;501272;;10,1;0;"1 900 322.70";2144;501272;355698;396916;;0,71;0,208;46,3711378353376;145973;145574;89819;;;"Tyumenskaya";;;1;;"Бердюжский";9481;0,91;0,7;0,217;21,722;0,77;0,14;1,432637275;2;2;0,047185332;0,81;1,12;0,48;1,9;0,53;6526;0,75;0,646730769;0,17299803;17,29980296;0,685;0,065;0,812097613;2;1;0,029928318;0,58;1,29;0,54;1,38;0,65;"721972";"глава Бердюжского муниципального района";"Рейн ";"Виктор ";"Александрович ";2015;;1;0;2;"Pedagogy";0;1;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,016171;;;;0;11,4055518132019;12,8914799503799;9,28822691063325;13,1249041469141
71613000;2017;71;"Вагайский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;0,799999999999997;14,72;83,1;;;585;0,33;;28,6;380;155;0,22;;2,3;13;28,5;;1963;;9,6;;;61,3;;;;;36055;20799;;;;;;;67714,9;10,29;17,4;1;;;1963;;;;1003001;;9,6;0;"1 900 322.70";2144;1003001;651573;821618;;0,65;0,181;48,2235203615558;195760;351428;216314;;;"Tyumenskaya";;;1;;"Вагайский";16456;0,89;0,7;0,217;21,722;0,77;0,12;1,226806514;2;2;0,047185332;0,81;1,1;0,48;1,86;0,53;12081;0,82;0,646730769;0,17299803;17,29980296;0,685;0,135;1,669860869;2;2;0,029928318;0,58;1,41;0,54;1,51;0,65;"721960";"Глава Вагайского муниципального района";"Сунгатулин";"Рамай";"Фаридович";2001;;15;1;3;"Agriculture";0;1;0;"NGO";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,03057;0,016302;0;0;0;12,2844863347657;13,6190308458278;9,9426601876106;13,8185070639525
71615000;2017;71;"Викуловский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;0,0300000000000011;99,7;100;;;696;0,249;;22;189;110;0,13;;1,21;;24,3;;2241;;8,7;;;64,1;;;;;2143;15471;;;;;;;;0,95;5,18;1;;;2241;;;;739679;;8,7;0;"1 900 322.70";2144;739679;524752;607959;;0,709;0,178;47,8106780427897;248896;214927;79075;;;"Tyumenskaya";;;1;;"Викуловский";12557;0,7;0,7;0,217;21,722;0,77;-0,07;-0,728585717;1;1;0,047185332;0,81;0,86;0,48;1,46;0,53;4655;0,53;0,646730769;0,17299803;17,29980296;0,685;-0,155;-1,883729762;1;0;0,029928318;0,58;0,91;0,54;0,98;0,65;"721970";"Глава администрации Викуловского муниципального района";"Криволапов";"Александр";"Сергеевич";2012;;4;0;2;"Military";0;1;0;"Local administration (other area)";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,02126;;;2,345;0;11,2781520481738;13,317862724464;9,64672258271907;13,5139715872852
71618000;2017;71;"Голышмановский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;0,5;58,16;97;;;770;0,26;;57;520;190;0,25;;2,5;9;24,9;;1590;;11,7;;;66,2;;;;;8288;25945;;;;;;;;6,66;7,41;1;;;1590;;;;1029087;;11,7;0;"1 900 322.70";2144;1029087;725979;772352;;0,705;0,249;39,6641742146849;107109;303108;330227;;;"Tyumenskaya";;;1;;"Голышмановский";19478;0,9;0,7;0,217;21,722;0,77;0,13;1,329721894;2;2;0,047185332;0,81;1,11;0,48;1,88;0,53;13827;0,79;0,646730769;0,17299803;17,29980296;0,685;0,105;1,302248045;2;2;0,029928318;0,58;1,35;0,54;1,46;0,65;"721953";"Глава района";"Желтоухов";"Александр";"Васильевич";2001;;15;1;2;"Agriculture";0;1;1;"Private business";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,016743;;3,4;0;0;12,7075355757504;13,5571956836386;10,1637341918018;13,8441825593472
71624000;2017;71;"Исетский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;0,0100000000000051;57,5;100;;;956;0,22;;37;400;156;0,26;;1,8;27;26;;1342,81;;12;;;63,5;100;;;;43677;25489;;;;;;;;13,04;8,7;1;;;1342,81;;;;846626;;12;0;"1 900 322.70";2144;846626;573205;614682;;0,677;0,274;33,2153477970889;115492;273421;169850;;;"Tyumenskaya";;;1;;"Исетский";20018;0,93;0,7;0,217;21,722;0,77;0,16;1,638468036;2;2;0,047185332;0,81;1,15;0,48;1,94;0,53;15198;0,81;0,646730769;0,17299803;17,29980296;0,685;0,125;1,547323261;2;2;0,029928318;0,58;1,39;0,54;1,49;0,65;"721959";"Глава администрации Исетского муниципального района";"Теньковский";"Николай";"Владимирович";2015;;1;0;2;"Agriculture";1;1;1;"Local administration (the same area)";1;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;;;0;0;0;12,0426709735887;13,3288603398895;10,1460022655296;13,649014317677
71626000;2017;71;"Ишимский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";14,16;1,2;42;94,6;;;2600;0,201;;26,56;284,564;176,57;0,317;;1,073;22,02;24,7;;1137,8;;8,4;;;62,7;;;;;18507;29744;;;;;;;;2,15;5,45;1;;;1137,8;;;;1204254;;8,4;0;"1 900 322.70";2144;1204254;820988;997701;;0,682;0,172;40,4872915545992;287508;383266;101146;;;"Tyumenskaya";;;1;;"Ишимский";24865;0,91;0,7;0,217;21,722;0,77;0,14;1,432637275;2;2;0,047185332;0,81;1,12;0,48;1,9;0,53;19107;0,84;0,646730769;0,17299803;17,29980296;0,685;0,155;1,914936084;2;2;0,029928318;0,58;1,44;0,54;1,55;0,65;"721951";"Глава Ишимского муниципального района";"Вотяков";"Сергей ";"Борисович ";2006;2017;10;1;3;"Economics";0;1;;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,005845;;0,202;0;0;11,5243202965841;13,8132089112064;10,3003827099612;14,0013708460564
71630000;2017;71;"Казанский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;;99,98;100;;;938;0,27;;25;180;167;0,26;;2,4;8,8;23,1;;1956;;10,1;;;72;;;;;8807;21735;;;;;;;1342,8;12,14;7,61;1;;;1956;;;;823681;;10,1;0;"1 900 322.70";2144;823681;582044;643379;;0,707;0,219;37,8965263400046;250456;241637;126722;;;"Tyumenskaya";;;1;;"Казанский";17227;0,91;0,7;0,217;21,722;0,77;0,14;1,432637275;2;2;0,047185332;0,81;1,12;0,48;1,9;0,53;12860;0,82;0,646730769;0,17299803;17,29980296;0,685;0,135;1,669860869;2;2;0,029928318;0,58;1,41;0,54;1,51;0,65;"721960";"Глава администрации Казанского муниципального района";"Богданова ";"Татьяна ";"Александровна";2010;;6;1;3;"Lawyer";0;0;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,012842;;;;0;11,749750989752;13,3744892541496;9,98667914342289;13,6215385980128
71632000;2017;71;"Нижнетавдинский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;2,59999999999999;26,7;65;7,62;;515;0,23;;43,2;233;214;0,19;;2,02;;31,1;;1330;;17,1;;;67,2;;;;;41989;22514;;;;;;;;10,58;8;1;;;1330;;;;744953;;17,1;0;"1 900 322.70";2144;744953;520353;504980;;0,699;0,322;33,0884338633739;73015;224600;186610;;;"Tyumenskaya";;;1;;"Нижнетавдинский";18900;0,93;0,7;0,217;21,722;0,77;0,16;1,638468036;2;2;0,047185332;0,81;1,15;0,48;1,94;0,53;15018;0,85;0,646730769;0,17299803;17,29980296;0,685;0,165;2,037473692;2;2;0,029928318;0,58;1,46;0,54;1,57;0,65;"721955";"Глава администрации Нижнетавдинского муниципального района";"Борисов";"Валерий";"Иванович";2015;;1;0;3;"Lawyer";0;0;0;"Local administration (other area)";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,018619;;0;0;0;12,1367761565275;13,1322741035128;10,0218926169147;13,5210764081233
71634000;2017;71;"Омутинский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";14,01;;21,4;100;;;726,5;0,45;;25,2;100;132,4;0,22;0,03;2,05;2,92;22,2;;1557;;16,4;;;67,1;;;;;10286;18557;;;;;;;1513,53;3,6;3,7;1;;;1557;;;;660376;;16,4;0;"1 900 322.70";2144;660376;470390;324392;;0,712;0,509;35,5863555531605;64699;189986;59974;;;"Tyumenskaya";;;1;;"Омутинский";15291;0,9;0,7;0,217;21,722;0,77;0,13;1,329721894;2;2;0,047185332;0,81;1,11;0,48;1,88;0,53;11385;0,83;0,646730769;0,17299803;17,29980296;0,685;0,145;1,792398477;2;2;0,029928318;0,58;1,42;0,54;1,53;0,65;"721957";"Глава Омутинского муниципального района";"Волерт";"Виктор";"Давыдович";2010;;6;1;2;"Public administration";0;0;1;"Local administration (other area)";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,088482;0,001509;;0,62;0;11,0016664139549;12,6897079400069;9,82860235534434;13,4005646487566
71636000;2017;71;"Сладковский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;0,299999999999997;56,9;100;;;724,2;0,24;;27,9;303,1;119,9;0,14;;1,9;;29,6;;2810,6;;8,1;;;75,1;;;;;31486;10535;;;;;;;;3;10,87;1;;;2810,6;;;;606589;;8,1;0;"1 900 322.70";2144;606589;448628;500362;;0,74;0,175;57,5784527764594;157191;157961;161995;;;"Tyumenskaya";;;1;;"Сладковский";9602;0,91;0,7;0,217;21,722;0,77;0,14;1,432637275;2;2;0,047185332;0,81;1,12;0,48;1,9;0,53;7372;0,84;0,646730769;0,17299803;17,29980296;0,685;0,155;1,914936084;2;2;0,029928318;0,58;1,44;0,54;1,55;0,65;"721964";"Глава Сладковского муниципального района";"Иванов ";"Александр ";"Вениаминович";2011;;5;1;3;"Lawyer";0;1;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,057134;;;27,276;0;11,9953207495407;13,1230871154428;9,26245832623829;13,3156067402113
71638000;2017;71;"Сорокинский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;;95,5;98,9;;;821,51;0,35;;21,5;1147;156,7;0,21;;1,09;;25,5;;2922;;8,3;;;80,6;;;;;3644;9793;;;;;;;;3,68;13,8;1;;;2922;;;;495320;;8,3;0;"1 900 322.70";2144;495320;343550;401877;;0,694;0,189;50,5789849892781;112602;151770;124895;;;"Tyumenskaya";;;1;;"Сорокинский";7966;0,92;0,7;0,217;21,722;0,77;0,15;1,535552656;2;2;0,047185332;0,81;1,14;0,48;1,92;0,53;6035;0,82;0,646730769;0,17299803;17,29980296;0,685;0,135;1,669860869;2;2;0,029928318;0,58;1,41;0,54;1,51;0,65;"721967";"Глава района";"Агеев";"Александр";"Николаевич";2010;;6;1;2;"Public administration";0;0;0;"Local administration (other area)";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;;;;0;0;11,7352286632867;12,9039013506335;9,1894231237208;13,112959297329
71642000;2017;71;"Тобольский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";5,33;5;34;87;;;1380;0,26;;32,6;360;196,22;0,2;;4,5;21,13;29,2;;2511;;8,7;;;48,2;;;;;37252;21023;;;;;;;;1,58;5,6;1;;;2511;;;;1157469;;8,7;0;"1 900 322.70";2144;1157469;796983;957306;;0,689;0,173;55,0572706083813;82741;360486;462773;;;"Tyumenskaya";;;1;;"Тобольский";15981;0,9;0,7;0,217;21,722;0,77;0,13;1,329721894;2;2;0,047185332;0,81;1,11;0,48;1,88;0,53;11058;0,77;0,646730769;0,17299803;17,29980296;0,685;0,085;1,057172829;2;2;0,029928318;0,58;1,32;0,54;1,42;0,65;"721965";"Глава Тобольского муниципального района";"Батт ";"Юрий ";"Александрович";2010;;6;1;2;"Agriculture";0;1;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,020569;;0;0;0;13,0449919320639;13,7718783685425;9,95337235546513;13,9617462827264
71644000;2017;71;"Тюменский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";13,8;0,0499999999999972;44;23,5;1,8;;1320,7;0,29;12,4;38,5;125,5;75,3;0,2;0,3;0,94;6;25,5;;1023;;17;;;86;;;;;25081;118544;;;;;;;175639,9;1,5;4,53;1;;;1023;;;;3823632;;17;0;"1 900 322.70";2144;3823632;2928281;2441715;;0,766;0,361;32,2549601835605;373999;895351;314321;;;"Tyumenskaya";;;1;;"Тюменский";86248;0,83;0,7;0,217;21,722;0,77;0,06;0,60931423;2;1;0,047185332;0,81;1,02;0,48;1,73;0,53;40787;0,57;0,646730769;0,17299803;17,29980296;0,685;-0,115;-1,39357933;1;0;0,029928318;0,58;0,98;0,54;1,05;0,65;"721973";"Глава администрации Тюменского муниципального района";"Иванова ";"Светлана ";"Владимировна";2015;;1;0;3;;0;0;0;"Local administration (the same area)";1;1;"contract";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,013354;0,015524;;43,745;0;12,6581700356984;14,7082112192252;11,6830394786564;15,156711314213
71648000;2017;71;"Уватский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";17,66;0,730000000000004;22,52;96,1;;;873,53;0,26;20,66;37,47;181,36;229,14;0,22;0,26;3,3;6,6;26,3;;4473;;3;;;83,3;;;;;2282061;19150;;;;;;;1799388,52;4,81;0,85;1;;;4473;;;;9020336;;3;0;"1 900 322.70";2144;9020336;8568534;8550420;;0,95;0,052;471,035822454308;;451802;8065201;;;"Tyumenskaya";;;1;;"Уватский";14760;0,89;0,7;0,217;21,722;0,77;0,12;1,226806514;2;2;0,047185332;0,81;1,1;0,48;1,86;0,53;10571;0,8;0,646730769;0,17299803;17,29980296;0,685;0,115;1,424785653;2;2;0,029928318;0,58;1,37;0,54;1,48;0,65;"721962";"Глава администрации Уватского муниципального района";"Тулупов";"Александр";"Матвеевич";2015;2016;1;0;2;"Natural science";0;1;0;"Private business";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,001277;;0;0;0;15,9030691917355;15,9614909625135;9,86005799460879;16,0149921418993
71650000;2017;71;"Упоровский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";9,3;;36;96;;;954,9;0,2;;38,25;399,2;283,4;0,13;;1,2;7,6;21,5;;1067;;11,3;;;82,1;;;;;33066;20860;;;;;;;;11,55;3,1;1;;;1067;;;;755119;;11,3;0;"1 900 322.70";2144;755119;525256;558491;;0,696;0,26;36,1993767976989;96590;229863;186300;;;"Tyumenskaya";;;1;;"Упоровский";15223;0,9;0,7;0,217;21,722;0,77;0,13;1,329721894;2;2;0,047185332;0,81;1,11;0,48;1,88;0,53;11278;0,83;0,646730769;0,17299803;17,29980296;0,685;0,145;1,792398477;2;2;0,029928318;0,58;1,42;0,54;1,53;0,65;"721959";"Глава Упоровского муниципального района,";"Сауков ";"Леонид ";"Николаевич";2008;;8;1;2;"Agriculture";0;1;0;"Regional Administration";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,009346;;;0;0;12,1351135565897;13,2329937827689;9,94558872855476;13,5346306317051
71653000;2017;71;"Юргинский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";19,91;;75;100;;;930;0,34;;25,6;250;127,01;0,27;;1,86;;21,6;;2167;;10,1;;;82,8;;;;;8965;11514;;;;;;;112603;5,74;4,2;1;;;2167;;;;586662;;10,1;0;"1 900 322.70";2144;586662;424949;458937;;0,724;0,218;50,9520583637311;59488;161713;226568;;;"Tyumenskaya";;;1;;"ЮргинскийТюм";9008;0,93;0,7;0,217;21,722;0,77;0,16;1,638468036;2;2;0,047185332;0,81;1,15;0,48;1,94;0,53;6867;0,82;0,646730769;0,17299803;17,29980296;0,685;0,135;1,669860869;2;2;0,029928318;0,58;1,41;0,54;1,51;0,65;"721969";"Глава района";"Васильев ";"Виктор ";"Валентинович";2013;;3;0;3;"Lawyer";0;1;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;;;;5,094;0;12,3308003995985;13,0366682247204;9,35131896523576;13,2822041237691
71656000;2017;71;"Ялуторовский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";22,19;0,700000000000003;15,3;85,1;;;1116;0,24;;36,2;260;99,2;0,29;;3;;24,2;;1828;;9;;;65,7;;;;;5167;14506;;;;;;;29317;9,55;12,6;1;;;1828;;;;653505;;9;0;"1 900 322.70";2144;653505;430337;548743;;0,659;0,16;45,0506686888184;105907;223168;198056;;;"Tyumenskaya";;;1;;"Ялуторовский";11592;0,87;0,7;0,217;21,722;0,77;0,1;1,020975753;2;2;0,047185332;0,81;1,07;0,48;1,82;0,53;7820;0,78;0,646730769;0,17299803;17,29980296;0,685;0,095;1,179710437;2;2;0,029928318;0,58;1,34;0,54;1,44;0,65;"721965";"Глава района";"Гильгенберг ";"Андрей ";"Соломонович";2012;;4;1;2;"Agriculture";0;0;0;"Regional Administration";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,037724;;;0;0;12,1963050979711;13,2153854870259;9,58231763592336;13,3901054631266
71658000;2017;71;"Ярковский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";23,07;1,8;5,5;70;;;1020;0,34;;43,8;156;77;0,28;;3;;24,7;;1352,3;;9,9;;;60,5;;;;;21304;23296;;;;;;;;10;3,4;1;;;1352,3;;;;896162;;9,9;0;"1 900 322.70";2144;896162;661538;682307;;0,738;0,239;38,4684924450549;116921;234624;303001;;;"Tyumenskaya";;;1;;"Ярковский";16076;0,9;0,7;0,217;21,722;0,77;0,13;1,329721894;2;2;0,047185332;0,81;1,11;0,48;1,88;0,53;11864;0,82;0,646730769;0,17299803;17,29980296;0,685;0,135;1,669860869;2;2;0,029928318;0,58;1,41;0,54;1,51;0,65;"721975";"Глава района";"Щукин";"Евгений ";"Геннадьевич ";2015;;1;0;3;"Economics";0;0;0;"Local administration (the same area)";1;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,04304;;0,136;0;0;12,6214913848161;13,4332349821676;10,0560369509964;13,7058764791855
71701000;2017;71;"город Тюмень";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";8,04000000000001;;71,5;91,47;29,1;;969;0,199;27,2;42,4;202,3;46,46;0,203;0,011;1,086;0,51;29,3;;1246;;47,2;;;76,4;5,40000000000001;;;;80039;756456;;;;;;;1157339;0,165;3;1;;;1246;;;;24359004;;47,2;0;"1 900 322.70";2144;24359004;17654821;14656137;744554;0,725;0,398;32,2014816459913;1281803;6704183;4972920;;;"Tyumenskaya";;;2;;"Тюмень";508494;0,77;0,7;0,217;21,722;0,77;0;-0,008178053;1;1;0,047185332;0,81;0,95;0,48;1,61;0,53;171176;0,44;0,646730769;0,17299803;17,29980296;0,685;-0,245;-2,986568234;1;0;0,029928318;0,58;0,75;0,54;0,81;0,65;"721974";"Глава администрации";"Моор";"Александр";"Викторович";2011;;5;0;2;"Finance";0;1;0;"Regional Administration";0;0;"contract";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,024108;0,014521;;19,345;0;15,4195177506984;16,5003697135598;13,5363996479282;17,0084121132706
